cow_id,day,temperature,heart_rate,activity,rumination,milk_yield,disease,anomaly_score,herd_anomaly
2,30,39.18341638853677,56.60278157819224,41.00911031833967,272.5662565414116,17.371224891596196,0,2.1365547073691324,0
3,1,37.161105438055046,68.62476458805303,58.57021265490182,458.2314292007927,23.709815082647324,0,2.3317797789473356,0
3,2,39.53366103780074,76.79440120721287,42.96236521842943,297.21192825454733,26.769361870827066,0,2.4023057343101155,0
3,3,38.69294461052119,67.78723034970662,13.216030980264,345.9223708801199,19.45685667955572,0,2.2300562543617835,0
3,4,38.46116052919163,65.05243699718183,50.70470890647113,372.9960717112454,23.11424966173749,0,0.812660367353808,0
3,5,37.5419869191207,70.35491809975204,65.90670221165702,492.48225981509097,15.860534605421435,0,2.3959451548937785,0
3,6,38.28729489519835,80.51151975522524,51.73511951439288,470.7578310438296,20.337592407050543,0,1.7158146484397043,0
3,7,39.21860589258645,66.6608813250815,34.69425129106768,383.854333724263,27.445225869422394,0,1.8550954797117936,0
3,8,39.11447761793608,75.58424486849587,23.618907703653285,329.0044892400535,9.803839111199498,0,2.6093332663043336,0
3,9,38.6400940934214,43.291341718695904,42.69928255935876,480.06673845184815,24.907736883650408,0,2.6415410975877114,0
3,10,38.73149038994475,47.96617560644845,49.16678451655072,423.0439269363585,19.83652625952953,0,1.7014351343820595,0
3,11,39.28587437935862,50.58804239504001,48.15633040172817,395.4817807146926,14.49374047576444,0,1.836809820124184,0
3,12,38.841371292446304,64.37320902726829,64.32713480751858,340.85643721986736,22.520232577589223,0,1.4169270321656458,0
3,13,37.929150648698055,59.40974506766143,28.48866696151214,388.5080305652024,20.28737001512149,0,1.6276635841321343,0
3,14,36.90203825697144,58.00274492007414,53.20969866101333,393.2603170185502,18.895152002333884,0,2.307771709753647,0
3,15,37.984511479419645,70.79504401549855,41.79080245493718,326.3167588525825,31.870708717002984,0,2.6438894457490347,0
3,16,38.282493014767965,81.44967713501283,46.264459406654325,434.593417783346,21.55625077271768,0,1.499256342560642,0
3,17,37.81941201659315,65.79482451817539,72.85681115290713,252.59517658819124,15.947470765103906,0,2.7883653923514147,0
3,18,37.86682068134905,58.534271157574736,33.77677994578407,501.2284981043539,24.408198784747253,0,2.3976282816719388,0
3,19,37.888218116360434,64.96704079672647,85.61494105238583,460.87196156123787,17.797477205632376,0,2.7082714497734406,0
3,20,39.60742672807464,56.24381746615243,29.25800403553496,455.5706528518985,29.54708320235065,0,2.8459490006638974,0
3,21,38.51938365213135,66.27365478537156,44.57865740859534,385.6903979569565,17.709450485843117,0,0.3811856493667544,0
3,22,38.06180494882192,59.07606075761131,37.04013845480276,402.9112976766896,15.84524941794481,0,1.348521755850461,0
3,23,38.7731772882882,64.15091167504168,53.55986577139615,416.4146441883177,16.379991016978504,0,0.7935264467846862,0
3,24,38.12719378844572,65.99332305429226,61.27080685057683,299.8356831327177,22.71680096189968,0,1.7930670956737016,0
3,25,38.1048100977113,54.979532763712655,54.19636024680064,235.5427093324179,17.706903615285004,0,2.6197174581175684,0
3,26,38.285298520474726,71.38592458777374,25.0771990659656,396.035212081161,13.944919001187715,0,1.7868361920002467,0
3,27,38.396014016495066,60.92539862364735,40.97046981655423,445.6150656781216,25.531645524142213,0,1.5877126056971294,0
3,28,39.04014670451094,40.28355499872711,38.04657116794285,434.6243276308324,18.984773069785035,0,2.4927367382055365,0
3,29,38.61881049907326,65.8939391914565,57.32066119068124,494.8080457045121,19.400745403172007,0,1.6489632451812373,0
3,30,38.57961062214908,60.123937759275066,43.51162718270569,423.6671285426978,17.895077595898684,0,0.8579648574425308,0
4,1,36.954325413828286,68.60778424673428,45.94695021983693,456.8570162596845,18.749386994627443,0,2.313132457871475,0
4,2,39.41073670321361,46.29208078974145,44.72729773938037,401.1051027513731,28.38218656137641,0,2.622769350438193,0
4,3,38.33257493377888,73.23104975745007,63.38616229722817,405.73722675336353,15.575920290410076,0,1.328333411482799,0
4,4,38.700858882857005,50.214137542201584,67.15631064810394,420.3097844496649,17.923560430495993,0,1.9188206718285439,0
4,5,39.17614540557172,65.82054871152798,42.68907464118279,424.2292335207583,14.543047813532649,0,1.2500589768021166,0
4,6,37.92809899251738,65.71566237219392,42.83513829852325,428.7387895447835,21.66831052643474,0,1.180211542079909,0
4,7,39.40088247469472,60.5536244175436,43.58888086325787,366.84125359917965,24.81925159357681,0,1.5714134875822665,0
4,8,39.18149021326408,69.13434903223701,78.151937188371,353.5726480537856,13.776726483442914,0,2.27403674654768,0
4,9,38.619415942506606,73.35565398349904,36.63734986323384,260.5168203128559,20.90265420902716,0,2.116604628929047,0
4,10,40.35050010837899,66.09394794604893,60.88649935848038,428.8605539042028,21.119420121395656,0,2.391893987062996,0
4,11,38.67517075280156,53.602455718432935,29.878322633004537,513.2096867274543,20.919416759525788,0,2.4357734821852195,0
4,12,38.57006680980579,55.10395179741419,48.11319619850528,403.3434947373217,25.470957592354743,0,1.536020365357226,0
4,13,38.088339221579815,63.66599142108456,66.06494700807883,365.03196391522016,24.26123244515134,0,1.6505382518852192,0
4,14,36.87548383821531,52.10039100258946,30.57381841904576,379.8529180425923,28.345107626446964,0,3.204362558221973,0
4,15,37.712206694577176,63.5096333327047,49.90019818053144,320.8512972878833,24.02219555055433,0,1.78762886621124,0
4,16,40.3852616524138,103.5334611560783,44.9907750968155,327.1590308278674,5.71756810429576,1,4.588832461019575,1
4,17,38.6386593325375,63.556395880760576,41.39506989679646,367.1884635255765,19.836233648920008,0,0.6191279082604978,0
4,18,38.11960266020636,78.88582269040288,10.10972964425941,275.29740070486343,13.796799611562149,0,3.250361198334907,0
4,19,38.99434758019304,85.60503591699003,5.708845741029656,300.6213994941991,8.33725996300611,1,3.8641773525733383,1
4,20,39.72658931039653,72.21672064043236,33.06422343174156,368.5287840232136,22.44687280613959,0,1.8312497979909226,0
4,21,38.254522930484846,62.70783948446408,62.20795862185408,343.57517352592583,21.17326002577543,0,1.3047495714074957,0
4,22,39.30519165155823,68.34709182692157,48.70839002668756,367.44253196912325,10.537059998581586,1,1.8184740661709464,0
4,23,39.14681891344483,63.15097863557011,42.15915469221441,462.9405535502133,16.478281547286205,0,1.4382832337532634,0
4,24,37.51407709254551,72.5635156928738,28.80463481987334,474.8016841917752,9.150611564795708,0,2.894745605526176,0
4,25,38.64771222704184,64.03286888129608,41.82621369786576,423.94816686112426,19.81182648787576,0,0.6905289165769493,0
4,26,39.27231131741157,61.642849271134295,70.19066311197076,529.3143723059844,23.36128642206886,0,2.736127063370688,0
4,27,40.49105401653031,75.51518829427603,28.746179485695823,343.44938025297967,9.530311585874228,1,3.2943179871377413,0
4,28,37.95518669221838,75.29155637325644,57.08896223619564,415.3617840588325,24.91345491972757,0,1.6350722319465403,0
4,29,38.54679452903976,94.86363622435064,35.97250429044449,338.0803839281824,15.691324220677249,1,2.641919442412415,0
4,30,36.84119501336089,49.7598475827297,38.02341428874419,480.4787151820081,15.581111055678658,0,3.1127249136032584,0
5,1,38.72881684426738,113.225379262379,46.37125224352833,311.45354270156884,7.723996854509487,1,4.552532703472973,1
5,2,38.990216915586295,76.49273326285676,39.45235362311169,397.9006905701823,28.85400317817755,0,2.0372432471006707,0
5,3,37.409433377626335,60.99618639816682,57.496064301681656,431.95570656223305,14.561095323691193,0,1.9994220812627463,0
5,4,39.15063775514134,57.72862824175132,46.28722046672743,395.5339942539972,23.103360487753392,0,1.2567970495539211,0
5,5,39.24519807461869,66.1960566888707,62.25047776570355,437.1197175825959,26.431343067023008,0,1.8848812965478912,0
5,6,39.2435468956396,64.29834288541353,25.08558599726013,425.7770931479552,21.03843843581556,0,1.7364694101328944,0
5,7,39.07293931424698,66.33847654246,56.699595972756285,387.2036574420525,25.645347187675718,0,1.3985239249129284,0
5,8,38.4437089584037,74.38283805975998,42.25932907673939,405.767246616459,17.688623556474788,0,0.8201196306553485,0
5,9,37.770260588041005,77.77926829238166,46.08459120129807,408.0990832491813,22.06285198322061,0,1.5107677682813807,0
5,10,37.14922078258009,75.31844539468635,27.71659440444542,416.0230159521556,24.448153978117183,0,2.538856246190189,0
5,11,38.99937971314381,65.47017213123745,68.34756425887186,358.9940925921926,17.450712112500128,0,1.4493354935772849,0
5,12,36.76077189463993,60.54497478599228,71.80076715676552,494.7743287438427,17.385699864233658,0,3.21454253786518,0
5,13,38.28974765833796,56.95213083339675,34.90826160374756,336.9452825303088,10.331608494462198,0,2.1797444373258545,0
5,14,37.65482291784754,74.84322398476584,46.790167336617365,397.032177420854,23.37409746083302,0,1.5689815776977087,0
5,15,39.31697204006854,81.21108557787716,26.45059493513985,404.4377778444141,17.41233174545888,0,2.0099015464199486,0
5,16,38.08075292240847,58.62612872693482,67.83524796661328,485.2302548793913,17.14626853125262,0,2.1352058250652277,0
5,17,38.74053301267465,61.23447348977734,39.42183895505328,357.78279622441323,31.78688182516354,0,2.4376691169393694,0
5,18,39.15648681109665,58.87211309515614,44.18447660096024,417.1519234434943,21.672283949935125,0,1.1598055835196215,0
5,19,37.90461047893646,66.0473529863813,23.771795225637103,324.5595819742693,24.4205041827959,0,2.1983189483734082,0
5,20,37.834521346016274,59.82388700963829,53.35681927458348,399.01462623563486,25.94196636724042,0,1.7205738097999324,0
5,21,39.34393965456699,68.43135051016874,69.8581220568082,332.09103147203825,11.80301866167972,0,2.26500155832322,0
5,22,38.82378398685328,70.9065483069231,66.63055370874362,449.2289308718418,22.53637015553649,0,1.6066988336606243,0
5,23,39.20596457734501,80.31688801240915,40.26213012644481,428.83372644464487,18.14838315701352,0,1.5301311712229955,0
5,24,38.847065908666885,91.02527145624386,14.47619425454112,288.5433366744222,20.09324140771569,1,3.253240763846567,0
5,25,38.95183892679875,86.6325472330546,45.38332647570499,413.1490196598363,21.246918418553776,0,1.768884689557386,0
5,26,40.55566264625465,101.25326121397028,17.030574249670337,302.3157037758032,15.313146457122349,1,4.4513822223290145,1
5,27,38.1639076926129,66.27802697366782,55.50653400182101,368.4516767612226,19.34480796500502,0,0.8043970213039772,0
5,28,37.07533183156215,59.44800473306802,78.21735604160885,313.11916597502534,9.005970216899591,0,3.502925439813335,0
5,29,38.95404543430468,74.87308899256625,66.82779784140273,478.6326294815328,18.88793610772217,0,1.9034139109407275,0
5,30,37.69712895988659,83.46636996047665,33.94872850510771,308.46848974451564,16.540459650593778,0,2.37379731929562,0
6,1,39.12852197713224,62.93432831568671,39.33692104383138,359.8527351332414,20.37103106900077,0,1.0235950699503122,0
6,2,38.33941817808876,64.17848821607431,66.75943747382192,420.56352078266224,22.28376609576892,0,1.4208019838743944,0
6,3,38.8219503180755,71.07514327149505,35.834468336854215,419.3947457745388,26.246008837437667,0,1.590207806473051,0
6,4,40.21694029978524,73.61594506810926,51.06292448091848,316.55432706898205,5.570023744000754,1,3.3968082638877877,0
6,5,38.183385576525644,40.76120673371044,26.24145764771415,445.6248793686578,23.92900079325416,0,2.904228467795935,0
6,6,38.79782029324947,64.75823022901871,41.434929205406405,384.20068584316215,17.9835524901344,0,0.5550686163278574,0
6,7,38.4974782226366,53.416353108074574,72.55097452650726,452.6417374345403,18.89517913085168,0,2.1172433748647292,0
6,8,39.61420500159856,68.89112840111939,29.214086532287908,264.90233518539003,10.566374277037768,1,2.951140307596145,0
6,9,38.15457602854519,60.55016678626141,54.1326584352238,352.08728106362906,29.059900620674355,0,2.0679968028888567,0
6,10,40.59277299417503,94.90377972335205,33.181621625979666,367.74133446733015,9.105935466214534,1,3.9707428540924767,1
6,11,39.71517466221568,66.97910783462648,40.22872994578327,370.9668499567407,18.3982634590284,0,1.4775746789947939,0
6,12,38.79691616248134,54.68423753129842,42.060526436806704,437.1211928708743,25.646622187697503,0,1.767307096116464,0
6,13,40.25525897237921,84.51689446696459,31.31759303773668,270.3746290622576,14.43174451482054,1,3.3423689247733686,0
6,14,37.78404520436112,60.16813537700626,73.6098014493505,326.4540602198595,12.6781255989509,0,2.4853406544742045,0
6,15,37.40673519702317,85.01737102530136,48.4191211184401,506.84975277799856,11.835238597290084,0,3.050661130847681,0
6,16,38.09906210281604,79.76540349725896,70.70137031221176,362.4662379094282,21.979017667187044,0,1.9738780148626718,0
6,17,38.72666008932416,62.0851002100651,25.24263184943357,396.9746288967107,19.21634800888737,0,1.468434749513712,0
6,18,39.243681056912585,76.48765700372104,23.904293318328502,378.25354351581205,14.40165052686928,0,2.0443988245381464,0
6,19,39.81974204499907,72.93781838012336,49.87574322559978,224.62693144009057,5.066069129241494,1,3.8659580207147046,1
6,20,38.30932282065013,71.48924210506996,29.12005494217985,349.6967505329269,22.603322102671044,0,1.5333879884428705,0
6,21,38.27485546414784,85.76747983560841,55.7290317834733,425.80249883146416,25.15141727015921,0,2.072235812165231,0
6,22,38.66715241131856,61.73119220320349,41.73577828301859,402.9031070971482,16.562282743302042,0,0.7926466136136846,0
6,23,39.012848054050906,64.19283419891417,51.17952785474136,280.1079589280736,24.58163837351241,0,1.9733418237165559,0
6,24,39.70443684551538,68.08442664021376,80.02922366505763,230.38873082525728,12.167389886234036,1,3.579176158277064,0
6,25,38.69359840681645,58.49286462654911,66.09631018115469,390.1623472238848,22.73607969028502,0,1.4749624281525673,0
6,26,37.85798813636278,66.50418905143576,55.47441503699338,544.2049351142965,19.711906014832078,0,2.5076657753700573,0
6,27,38.185755420673146,65.67498535875009,52.96348985258573,426.9537060951847,14.616697459111672,0,1.1810643356757775,0
6,28,38.96788557265965,81.33431532301096,32.804819104719684,418.158127914342,16.22862074990321,0,1.7135342691371267,0
6,29,39.203599801294615,62.4761995653555,55.109000286497874,486.1108929514031,22.82201493946633,0,1.8159940976658597,0
6,30,38.74888544077205,76.89470488924641,31.585882772945112,435.8440041909915,23.50586371155449,0,1.662319847689237,0
7,1,39.40282956986276,62.38600075044877,51.80749938183951,338.279540012255,13.60988708281812,0,1.6640732369612994,0
7,2,37.34938149908836,55.08607650543693,17.699148295944276,361.6622951386299,13.38455103296251,0,2.881342806474536,0
7,3,38.618785654646416,57.99884126794992,66.34497297524692,492.038687250974,8.754521359720304,0,2.7738343997129764,0
7,4,38.02190536875421,40.005942851264265,84.36413858886112,316.62565199418424,11.77300626521554,0,3.7067679268150546,1
7,5,40.1300333058951,72.25151399381741,60.19959613275134,434.5281200496658,18.73657155999518,0,2.1704836829560623,0
7,6,38.77445917079061,57.46035411133324,45.78987384699839,298.42259114827687,19.50830186602625,0,1.5950900902366036,0
7,7,39.17963051235402,58.82553387540902,21.318452583727098,423.8103199509283,27.57258781294791,0,2.486344813813496,0
7,8,39.041158232424266,55.1751260646169,46.63050275004463,433.0031259414731,15.158277725681824,0,1.4972593580035987,0
7,9,39.79263855058133,67.22282717458285,52.40714310498269,343.7663170699706,26.98707351530186,0,2.1537283905285376,0
7,10,38.44739908323299,66.25224502647907,43.558916883121206,407.337850181937,22.71649014518194,0,0.7716658222977679,0
7,11,38.30124073238223,69.0119221632689,57.49455651688936,322.21744484416945,25.747098641318573,0,1.7067320911878463,0
7,12,38.28936718644705,52.56136764608715,39.60642203306139,356.89556406584813,24.474621884722207,0,1.7605543382599937,0
7,13,39.773701132689055,56.71806018734236,53.59216192558845,353.0789417855436,31.113478145675373,0,2.806914745907462,0
7,14,39.09648258980392,93.4796495310966,35.27303820749107,315.68803085573995,12.396366521805296,1,2.929108299534114,0
7,15,38.438202566154125,90.7970933765432,37.94488148045404,498.3470083266441,28.388504070382204,0,3.1124516684302095,0
7,16,38.74097560519905,95.91067098324224,28.15042826030369,220.2800901805032,16.68344530139018,1,3.7156887564932033,1
7,17,38.0894051443061,63.02464774303032,38.61439329187027,402.00752625953817,16.890908497468043,0,1.0523926034636555,0
7,18,38.99096114538746,68.30880232214457,62.50293442413387,280.37586144571264,21.87028284923786,0,1.959393222794218,0
7,19,38.98649853054381,84.46542837514765,46.09252157091916,503.6100305331256,20.48216859396745,0,2.2777841691462597,0
7,20,39.198935306959925,95.51082650236862,19.23846561902986,293.6704769934429,3.954177711526455,1,4.35193495937954,1
7,21,39.36828669547441,74.39018517575667,41.67511289463718,280.30020605135564,23.05292421119359,1,2.1143073067119817,0
7,22,38.77532248757606,57.1401053949205,30.031505696633328,289.8276776138022,22.53995663456272,0,2.121194431637101,0
7,23,40.00902021424475,53.6854697934757,62.54485584493327,401.87601263492047,21.256528204031905,0,2.2895371680311225,0
7,24,38.49891464591487,65.81829358547564,48.51665520213286,455.1445889792661,18.548627279056745,0,0.9865957923174749,0
7,25,38.89790870437931,70.99594113281493,42.39315409915115,385.8187157746602,14.060435956789677,0,1.1004110182838467,0
7,26,38.25288876029211,65.28181157369129,49.86321505033695,465.1537339498947,22.373491164399763,0,1.343129817882983,0
7,27,40.225414345100376,61.998597156075085,40.243804479350096,431.78158797432656,7.37140683198756,0,3.0625388608615687,0
7,28,38.54476975083765,58.90487797840717,47.19543045521831,403.3989954938264,22.648463771783653,0,0.9610940898841759,0
7,29,37.23831376475405,58.53470478807562,6.675931922109129,417.5961588480102,21.416497092200785,0,3.2023417517974924,0
7,30,39.93700215007108,91.46311954336431,44.380723198288685,238.82553521784615,21.25773016317013,1,3.4649660483402376,0
8,1,38.07061813552134,61.97530313511872,44.17734772188157,410.22497334252927,20.802869905249324,0,0.9467910486971677,0
8,2,38.50213221410739,49.65701373615541,63.686528738887496,429.9716191057245,31.44341034398836,0,2.891642950492726,0
8,3,37.54318491110921,62.75234598107316,32.448304609109606,291.8811737451988,22.70731364102394,0,2.313455291482944,0
8,4,39.031408612211855,64.701095260977,47.38529442447878,376.50611162021175,19.92403435615005,0,0.599830576551671,0
8,5,38.11762888622327,68.91804005402547,27.81632646838807,411.0015951867493,19.923450754135025,0,1.436235394480814,0
8,6,38.90550404972076,45.39841991706168,80.90837924924078,328.41640270538585,19.799557436717237,0,2.895313403929268,0
8,7,38.3789377580536,82.11708480142343,29.42148285602965,303.1863161273955,27.35585163746804,0,2.6021693107748085,0
8,8,38.35347342599369,76.42326454538352,33.18766451719419,304.05181081317926,17.96638458476708,0,1.7873231899846036,0
8,9,41.28772778220366,71.94623078630745,36.3827552057099,316.73536274312204,18.107567550952226,1,3.595471576447967,0
8,10,39.5930578377088,61.34678448687891,52.77020458797362,319.1724226282182,15.141929807446743,0,1.8490454937422045,0
8,11,38.976185765506834,76.5781484202401,43.228855135990415,373.8367907410072,21.412717630533965,0,1.0581262501356463,0
8,12,38.00450312627977,74.96047685805816,38.64807367145809,314.6913599954894,27.506668259777435,0,2.1981833828597384,0
8,13,38.696825693588615,55.743791502256336,59.62531155731975,473.47762523358,17.083210138863258,0,1.7614360256523331,0
8,14,38.52701435815892,58.564817696198574,63.91760192121856,403.42078749382506,21.342961394316283,0,1.2953501983125344,0
8,15,39.02206087574229,70.93429173193609,37.19395197972632,421.55256402747045,22.78410420387499,0,1.1909350955974292,0
8,16,38.35274088900727,54.55190805978967,20.504651159359973,523.3724277964193,14.483958171391585,0,2.9450292160843183,0
8,17,38.161332207921234,61.68543702275361,53.15705812295727,390.12621573948434,13.29723409998086,0,1.3388520308096437,0
8,18,39.13910015419201,63.32878286213589,54.2386992573245,385.0785324289872,28.036727880099964,0,1.792875762767773,0
8,19,39.122019216231614,72.34449033487655,34.41797257996166,430.17402429484815,21.63137335423343,0,1.3452473742915394,0
8,20,38.52121816024604,68.99687951752642,40.22964659312257,368.2829990950146,22.931820093775467,0,0.9059036228982719,0
8,21,38.84611038985853,72.23613619177779,84.50615128170455,464.5259837863023,10.504118060422662,0,2.989415115306614,0
8,22,38.55490057931305,72.53341621104532,55.71737577324167,477.3851652449648,23.36590675634979,0,1.6284379762744723,0
8,23,38.32467237270566,64.80376514189525,62.4268177354266,344.3972138504691,26.43991236900969,0,1.7651543768749454,0
8,24,38.20403162724012,81.69904504351406,55.92007294734472,328.247016277889,22.223013341100703,0,1.76791435634777,0
8,25,38.6945881453199,79.54810644991743,28.25215151778641,333.6215091262995,17.729052208442422,0,1.821305440955185,0
8,26,37.92575932282851,82.26963851233405,44.00545721578096,413.4810835451132,24.662954159365448,0,1.8774771034608884,0
8,27,39.676764620451344,57.49094450219886,67.49822886465509,365.62013170054325,20.905582551055303,0,2.009968342169106,0
8,28,37.91496650548537,59.35752401342612,52.76826954795556,492.5265971540725,30.030464440795612,0,2.721552669866698,0
8,29,40.22947682075002,91.24916985739742,14.930217253759864,328.9029122836535,11.02171118201429,1,3.903087930263985,1
8,30,39.41868603521984,37.26437137086552,62.014049594441936,374.0922526815877,15.569787728341632,0,2.9263570826938032,0
9,1,38.44212351991011,63.78252491616716,72.70174614863197,437.8487010732866,14.879065878353977,0,1.8789487827177624,0
9,2,39.797864796433934,61.50387813222196,53.92494459044718,468.8445598114964,18.47888059414093,0,1.9680382939665568,0
9,3,39.81921041415423,80.43243528272188,42.667258673205886,332.82295400265934,20.70443123455602,0,2.0878332930243158,0
9,4,37.262092444106,75.32963947152805,47.07582187356562,377.8701862244476,22.00885641279287,0,1.9107580012913306,0
9,5,37.6810582150028,36.2773778671835,49.58727642424046,506.3350958001847,28.30629607273935,0,3.716527611488665,1
