cow_id,day,temperature,heart_rate,activity,rumination,milk_yield,disease
2,11,40.659618298669216,86.24470544594652,16.394874464310398,235.39989722692422,17.816266449032995,1
2,12,38.004631374066854,55.730695284219166,49.107119659073,205.52395959585564,14.878061793328552,0
2,13,37.103526899909646,51.9980715840656,73.14601477788625,479.3958284290742,19.357939267301457,0
2,14,39.63766357743129,87.16186373238203,28.437984289824538,197.0864567946272,14.433146481936959,1
2,15,39.61021177130175,52.62184501173151,81.995500619844,282.8747320286499,19.241074524822082,0
2,16,40.63352476842261,75.77276783494439,40.75067736685267,333.4257114947849,9.532637022875742,1
2,17,38.75340973835973,70.81314134035725,40.55448714102331,452.6052789971395,22.758685052325372,0
2,18,38.002910429450765,64.79098406035853,51.75991074963173,476.6598937473055,17.04214305582085,0
2,19,39.58700184308753,60.60482124525723,43.881269708430565,415.69738335834796,20.060732545366125,0
2,20,39.151653858781856,71.81952971294965,45.34599865109816,419.44998114930655,19.349284728161578,0
2,21,39.83862234788798,75.65227082546917,23.119323497971777,373.19358929260557,26.024614608892872,0
2,22,38.98663099503614,90.0718081979891,31.671098983798206,314.17369237397725,9.928393060432814,1
2,23,40.521842106928474,83.48759901509018,26.03971845366553,356.1374612809955,11.291634963037737,1
2,24,38.14513977724021,50.51915658502676,28.888043384351672,356.8933467248538,18.932764241440765,0
2,25,37.074046845519504,80.70032280542672,45.46513636885538,399.7262302605822,16.58828699439923,0
2,26,38.46626316012493,68.22718560338089,37.59153584671515,431.16079085447035,27.66369456501289,0
2,27,37.48807301926954,56.558630864822604,44.85198145053248,427.46058726573034,20.348263322594395,0
2,28,39.18845301445093,65.97676098548831,38.404853242168,401.4706104555366,22.489991456227248,0
2,29,38.19764045887414,83.5996700648693,68.00617322620097,508.9652674146289,19.44534032185245,0
2,30,39.18341638853677,56.602781578192236,41.009110318339665,272.5662565414116,17.371224891596196,0
3,1,37.161105438055046,68.62476458805303,58.57021265490182,458.23142920079266,23.709815082647324,0
3,2,39.53366103780074,76.79440120721287,42.962365218429426,297.21192825454733,26.769361870827062,0
3,3,38.69294461052119,67.78723034970662,13.216030980264001,345.9223708801199,19.45685667955572,0
3,4,38.46116052919163,65.05243699718183,50.70470890647113,372.9960717112454,23.114249661737492,0
3,5,37.5419869191207,70.35491809975204,65.90670221165702,492.48225981509097,15.860534605421435,0
3,6,38.28729489519835,80.51151975522524,51.73511951439288,470.7578310438296,20.337592407050543,0
3,7,39.21860589258645,66.6608813250815,34.69425129106768,383.854333724263,27.445225869422394,0
3,8,39.11447761793608,75.58424486849587,23.618907703653285,329.0044892400535,9.803839111199498,0
3,9,38.640094093421396,43.291341718695904,42.69928255935876,480.06673845184815,24.907736883650408,0
3,10,38.73149038994475,47.96617560644845,49.16678451655072,423.04392693635845,19.836526259529535,0
3,11,39.28587437935862,50.58804239504001,48.15633040172817,395.4817807146926,14.49374047576444,0
3,12,38.841371292446304,64.37320902726829,64.32713480751858,340.85643721986736,22.520232577589223,0
3,13,37.929150648698055,59.40974506766143,28.48866696151214,388.50803056520243,20.287370015121486,0
3,14,36.902038256971444,58.00274492007414,53.20969866101333,393.2603170185502,18.895152002333884,0
3,15,37.984511479419645,70.79504401549855,41.79080245493718,326.31675885258255,31.870708717002984,0
3,16,38.282493014767965,81.44967713501283,46.264459406654325,434.593417783346,21.556250772717682,0
3,17,37.81941201659315,65.79482451817539,72.85681115290713,252.59517658819124,15.947470765103906,0
3,18,37.86682068134905,58.534271157574736,33.77677994578407,501.2284981043539,24.408198784747253,0
3,19,37.888218116360434,64.96704079672647,85.61494105238583,460.87196156123787,17.797477205632376,0
3,20,39.60742672807464,56.24381746615243,29.25800403553496,455.5706528518985,29.547083202350652,0
3,21,38.519383652131346,66.27365478537156,44.57865740859534,385.69039795695653,17.709450485843117,0
3,22,38.06180494882192,59.07606075761131,37.04013845480276,402.9112976766896,15.84524941794481,0
3,23,38.7731772882882,64.15091167504168,53.55986577139615,416.4146441883177,16.379991016978504,0
3,24,38.127193788445716,65.99332305429226,61.27080685057683,299.8356831327177,22.716800961899676,0
3,25,38.1048100977113,54.979532763712655,54.19636024680064,235.5427093324179,17.706903615285004,0
3,26,38.285298520474726,71.38592458777374,25.0771990659656,396.035212081161,13.944919001187717,0
3,27,38.396014016495066,60.92539862364735,40.97046981655423,445.6150656781216,25.531645524142213,0
3,28,39.04014670451094,40.283554998727105,38.046571167942844,434.6243276308324,18.984773069785035,0
3,29,38.61881049907326,65.8939391914565,57.32066119068124,494.8080457045121,19.400745403172007,0
3,30,38.57961062214908,60.123937759275066,43.51162718270569,423.6671285426978,17.895077595898684,0
4,1,36.954325413828286,68.60778424673428,45.94695021983693,456.85701625968454,18.749386994627443,0
4,2,39.41073670321361,46.29208078974145,44.72729773938037,401.1051027513731,28.382186561376415,0
4,3,38.33257493377888,73.23104975745007,63.38616229722817,405.73722675336353,15.575920290410075,0
4,4,38.700858882857005,50.214137542201584,67.15631064810394,420.30978444966485,17.923560430495993,0
4,5,39.17614540557172,65.82054871152798,42.689074641182785,424.2292335207583,14.543047813532649,0
4,6,37.92809899251738,65.71566237219392,42.83513829852325,428.7387895447835,21.66831052643474,0
4,7,39.40088247469472,60.553624417543595,43.58888086325787,366.84125359917965,24.81925159357681,0
4,8,39.181490213264084,69.13434903223701,78.151937188371,353.5726480537856,13.776726483442914,0
4,9,38.619415942506606,73.35565398349904,36.63734986323384,260.5168203128559,20.90265420902716,0
4,10,40.35050010837899,66.09394794604893,60.88649935848038,428.8605539042028,21.119420121395656,0
4,11,38.675170752801556,53.602455718432935,29.878322633004537,513.2096867274543,20.919416759525788,0
4,12,38.57006680980579,55.10395179741419,48.11319619850528,403.3434947373217,25.470957592354743,0
4,13,38.088339221579815,63.66599142108456,66.06494700807883,365.03196391522016,24.26123244515134,0
4,14,36.87548383821531,52.10039100258946,30.573818419045757,379.8529180425923,28.345107626446964,0
4,15,37.712206694577176,63.5096333327047,49.90019818053144,320.8512972878833,24.022195550554326,0
4,16,40.3852616524138,103.5334611560783,44.9907750968155,327.1590308278674,5.71756810429576,1
4,17,38.6386593325375,63.556395880760576,41.39506989679646,367.1884635255765,19.836233648920008,0
4,18,38.11960266020636,78.88582269040288,10.10972964425941,275.29740070486343,13.796799611562147,0
4,19,38.99434758019304,85.60503591699003,5.708845741029656,300.6213994941991,8.33725996300611,1
4,20,39.726589310396534,72.21672064043236,33.06422343174156,368.5287840232136,22.44687280613959,0
4,21,38.254522930484846,62.70783948446408,62.207958621854075,343.57517352592583,21.17326002577543,0
4,22,39.305191651558225,68.34709182692157,48.70839002668756,367.44253196912325,10.537059998581586,1
4,23,39.14681891344483,63.15097863557011,42.15915469221441,462.94055355021334,16.478281547286205,0
4,24,37.514077092545506,72.5635156928738,28.80463481987334,474.8016841917752,9.150611564795707,0
4,25,38.647712227041836,64.03286888129608,41.826213697865754,423.94816686112426,19.81182648787576,0
4,26,39.272311317411564,61.642849271134295,70.19066311197076,529.3143723059844,23.36128642206886,0
4,27,40.491054016530306,75.51518829427603,28.746179485695826,343.44938025297967,9.530311585874227,1
4,28,37.95518669221838,75.29155637325644,57.08896223619564,415.36178405883254,24.91345491972757,0
4,29,38.54679452903976,94.86363622435064,35.97250429044449,338.0803839281824,15.691324220677249,1
4,30,36.84119501336089,49.7598475827297,38.02341428874419,480.47871518200805,15.581111055678658,0
5,1,38.72881684426738,113.22537926237901,46.37125224352833,311.45354270156884,7.723996854509487,1
5,2,38.990216915586295,76.49273326285676,39.45235362311169,397.9006905701823,28.85400317817755,0
5,3,37.409433377626335,60.99618639816682,57.496064301681656,431.95570656223305,14.561095323691191,0
5,4,39.15063775514134,57.728628241751316,46.287220466727426,395.5339942539972,23.103360487753392,0
5,5,39.24519807461869,66.1960566888707,62.25047776570355,437.1197175825959,26.431343067023008,0
5,6,39.2435468956396,64.29834288541353,25.08558599726013,425.77709314795516,21.038438435815557,0
5,7,39.07293931424698,66.33847654246,56.699595972756285,387.20365744205253,25.645347187675714,0
5,8,38.443708958403704,74.38283805975998,42.25932907673939,405.767246616459,17.688623556474788,0
5,9,37.770260588041005,77.77926829238166,46.08459120129807,408.0990832491813,22.06285198322061,0
5,10,37.14922078258009,75.31844539468635,27.71659440444542,416.02301595215556,24.448153978117183,0
5,11,38.99937971314381,65.47017213123745,68.34756425887186,358.9940925921926,17.450712112500128,0
5,12,36.76077189463993,60.54497478599228,71.80076715676552,494.7743287438427,17.385699864233658,0
5,13,38.28974765833796,56.95213083339675,34.90826160374756,336.94528253030876,10.331608494462198,0
5,14,37.65482291784754,74.84322398476584,46.790167336617365,397.032177420854,23.37409746083302,0
5,15,39.31697204006854,81.21108557787716,26.450594935139854,404.4377778444141,17.41233174545888,0
5,16,38.080752922408465,58.62612872693482,67.83524796661328,485.2302548793913,17.14626853125262,0
5,17,38.74053301267465,61.23447348977734,39.42183895505328,357.78279622441323,31.78688182516354,0
5,18,39.15648681109665,58.87211309515614,44.18447660096024,417.1519234434943,21.672283949935125,0
5,19,37.90461047893646,66.0473529863813,23.771795225637106,324.55958197426935,24.4205041827959,0
5,20,37.834521346016274,59.823887009638284,53.35681927458348,399.01462623563486,25.94196636724042,0
5,21,39.34393965456699,68.43135051016874,69.8581220568082,332.09103147203825,11.803018661679719,0
5,22,38.82378398685328,70.9065483069231,66.63055370874362,449.22893087184184,22.53637015553649,0
5,23,39.20596457734501,80.31688801240915,40.26213012644481,428.83372644464487,18.148383157013516,0
5,24,38.847065908666885,91.02527145624386,14.47619425454112,288.5433366744222,20.093241407715695,1
5,25,38.95183892679875,86.6325472330546,45.38332647570499,413.1490196598363,21.246918418553776,0
5,26,40.55566264625465,101.25326121397029,17.030574249670337,302.3157037758032,15.313146457122347,1
5,27,38.1639076926129,66.27802697366782,55.50653400182101,368.4516767612226,19.34480796500502,0
5,28,37.075331831562146,59.44800473306802,78.21735604160885,313.11916597502534,9.005970216899591,0
5,29,38.954045434304675,74.87308899256625,66.82779784140273,478.6326294815328,18.887936107722172,0
5,30,37.69712895988659,83.46636996047665,33.94872850510771,308.46848974451564,16.540459650593778,0
6,1,39.12852197713224,62.93432831568671,39.33692104383138,359.8527351332414,20.371031069000775,0
6,2,38.339418178088756,64.17848821607431,66.75943747382192,420.56352078266224,22.283766095768918,0
6,3,38.8219503180755,71.07514327149505,35.834468336854215,419.39474577453876,26.246008837437667,0
6,4,40.21694029978524,73.61594506810926,51.062924480918475,316.55432706898205,5.570023744000754,1
6,5,38.183385576525644,40.76120673371044,26.24145764771415,445.62487936865784,23.92900079325416,0
6,6,38.79782029324947,64.75823022901871,41.434929205406405,384.20068584316215,17.9835524901344,0
6,7,38.4974782226366,53.416353108074574,72.55097452650726,452.6417374345403,18.89517913085168,0
6,8,39.61420500159856,68.89112840111939,29.214086532287908,264.90233518539003,10.566374277037767,1
6,9,38.154576028545186,60.55016678626141,54.132658435223796,352.08728106362906,29.059900620674355,0
6,10,40.59277299417503,94.90377972335205,33.181621625979666,367.74133446733015,9.105935466214534,1
6,11,39.715174662215674,66.97910783462648,40.22872994578327,370.9668499567407,18.3982634590284,0
6,12,38.79691616248134,54.68423753129842,42.060526436806704,437.1211928708743,25.646622187697503,0
6,13,40.25525897237921,84.51689446696459,31.31759303773668,270.3746290622576,14.43174451482054,1
6,14,37.784045204361114,60.16813537700626,73.6098014493505,326.4540602198595,12.6781255989509,0
6,15,37.40673519702317,85.01737102530136,48.4191211184401,506.84975277799856,11.835238597290083,0
6,16,38.099062102816035,79.76540349725896,70.70137031221176,362.46623790942823,21.979017667187044,0
6,17,38.72666008932416,62.0851002100651,25.24263184943357,396.9746288967107,19.21634800888737,0
6,18,39.243681056912585,76.48765700372104,23.904293318328506,378.25354351581205,14.40165052686928,0
6,19,39.81974204499907,72.93781838012336,49.87574322559978,224.62693144009057,5.066069129241494,1
6,20,38.30932282065013,71.48924210506996,29.12005494217985,349.6967505329269,22.603322102671044,0
6,21,38.274855464147834,85.76747983560841,55.7290317834733,425.80249883146416,25.15141727015921,0
6,22,38.66715241131856,61.731192203203484,41.73577828301859,402.9031070971482,16.562282743302042,0
6,23,39.012848054050906,64.19283419891417,51.17952785474136,280.1079589280736,24.58163837351241,0
6,24,39.70443684551538,68.08442664021376,80.02922366505763,230.38873082525726,12.167389886234037,1
6,25,38.69359840681645,58.49286462654911,66.09631018115469,390.16234722388475,22.73607969028502,0
6,26,37.85798813636278,66.50418905143576,55.47441503699338,544.2049351142965,19.711906014832074,0
6,27,38.185755420673146,65.67498535875009,52.96348985258573,426.9537060951847,14.616697459111672,0
6,28,38.967885572659654,81.33431532301096,32.804819104719684,418.158127914342,16.22862074990321,0
6,29,39.203599801294615,62.4761995653555,55.109000286497874,486.1108929514031,22.82201493946633,0
6,30,38.74888544077205,76.89470488924641,31.585882772945112,435.8440041909915,23.50586371155449,0
7,1,39.40282956986276,62.38600075044877,51.80749938183951,338.279540012255,13.609887082818119,0
7,2,37.34938149908836,55.08607650543693,17.699148295944276,361.6622951386299,13.38455103296251,0
7,3,38.618785654646416,57.99884126794992,66.34497297524692,492.038687250974,8.754521359720304,0
7,4,38.02190536875421,40.005942851264265,84.36413858886112,316.62565199418424,11.77300626521554,0
7,5,40.1300333058951,72.25151399381741,60.19959613275134,434.5281200496658,18.73657155999518,0
7,6,38.77445917079061,57.46035411133324,45.78987384699839,298.42259114827687,19.50830186602625,0
7,7,39.17963051235402,58.82553387540902,21.318452583727098,423.8103199509283,27.57258781294791,0
7,8,39.041158232424266,55.175126064616904,46.63050275004463,433.0031259414731,15.158277725681824,0
7,9,39.79263855058133,67.22282717458285,52.40714310498269,343.7663170699706,26.98707351530186,0
7,10,38.44739908323299,66.25224502647907,43.558916883121206,407.33785018193703,22.71649014518194,0
7,11,38.301240732382226,69.0119221632689,57.49455651688936,322.21744484416945,25.747098641318573,0
7,12,38.28936718644705,52.56136764608715,39.60642203306139,356.89556406584813,24.474621884722207,0
7,13,39.773701132689055,56.71806018734236,53.59216192558845,353.0789417855436,31.113478145675373,0
7,14,39.09648258980392,93.47964953109661,35.27303820749107,315.68803085573995,12.396366521805296,1
7,15,38.438202566154125,90.79709337654319,37.944881480454036,498.3470083266441,28.388504070382204,0
7,16,38.74097560519905,95.91067098324223,28.15042826030369,220.2800901805032,16.68344530139018,1
7,17,38.0894051443061,63.02464774303032,38.61439329187027,402.00752625953817,16.890908497468043,0
7,18,38.99096114538746,68.30880232214457,62.50293442413387,280.37586144571264,21.87028284923786,0
7,19,38.98649853054381,84.46542837514765,46.09252157091916,503.6100305331256,20.48216859396745,0
7,20,39.198935306959925,95.51082650236862,19.23846561902986,293.6704769934429,3.954177711526455,1
7,21,39.36828669547441,74.39018517575667,41.67511289463718,280.30020605135564,23.05292421119359,1
7,22,38.77532248757606,57.140105394920504,30.031505696633328,289.8276776138022,22.539956634562717,0
7,23,40.00902021424475,53.685469793475704,62.54485584493327,401.87601263492047,21.256528204031902,0
7,24,38.498914645914866,65.81829358547564,48.51665520213286,455.14458897926613,18.548627279056742,0
7,25,38.89790870437931,70.99594113281493,42.39315409915115,385.81871577466023,14.060435956789675,0
7,26,38.25288876029211,65.28181157369129,49.86321505033695,465.1537339498947,22.373491164399763,0
7,27,40.225414345100376,61.998597156075085,40.243804479350096,431.78158797432656,7.37140683198756,0
7,28,38.54476975083765,58.90487797840717,47.19543045521831,403.3989954938264,22.648463771783653,0
7,29,37.23831376475405,58.53470478807562,6.675931922109129,417.5961588480102,21.416497092200785,0
7,30,39.93700215007108,91.46311954336431,44.380723198288685,238.82553521784618,21.25773016317013,1
8,1,38.07061813552134,61.975303135118715,44.17734772188157,410.22497334252927,20.802869905249324,0
8,2,38.50213221410739,49.65701373615541,63.686528738887496,429.9716191057245,31.44341034398836,0
8,3,37.54318491110921,62.75234598107316,32.448304609109606,291.8811737451988,22.70731364102394,0
8,4,39.031408612211855,64.701095260977,47.38529442447878,376.50611162021175,19.924034356150052,0
8,5,38.117628886223265,68.91804005402547,27.81632646838807,411.00159518674934,19.923450754135022,0
8,6,38.90550404972076,45.39841991706168,80.90837924924078,328.41640270538585,19.799557436717233,0
8,7,38.3789377580536,82.11708480142343,29.421482856029655,303.1863161273955,27.355851637468042,0
8,8,38.35347342599369,76.42326454538352,33.18766451719419,304.05181081317926,17.96638458476708,0
8,9,41.28772778220366,71.94623078630745,36.3827552057099,316.73536274312204,18.107567550952226,1
8,10,39.5930578377088,61.34678448687891,52.77020458797362,319.1724226282182,15.141929807446743,0
8,11,38.976185765506834,76.5781484202401,43.228855135990415,373.83679074100723,21.412717630533965,0
8,12,38.00450312627977,74.96047685805816,38.64807367145809,314.6913599954894,27.506668259777435,0
8,13,38.696825693588615,55.743791502256336,59.62531155731975,473.47762523357994,17.083210138863258,0
8,14,38.52701435815892,58.564817696198574,63.917601921218555,403.42078749382506,21.342961394316283,0
8,15,39.022060875742284,70.93429173193609,37.19395197972632,421.55256402747045,22.78410420387499,0
8,16,38.352740889007265,54.55190805978967,20.504651159359973,523.3724277964193,14.483958171391585,0
8,17,38.161332207921234,61.68543702275361,53.15705812295727,390.12621573948434,13.297234099980859,0
8,18,39.13910015419201,63.32878286213589,54.2386992573245,385.07853242898716,28.036727880099964,0
8,19,39.122019216231614,72.34449033487655,34.41797257996166,430.17402429484815,21.63137335423343,0
8,20,38.521218160246036,68.99687951752642,40.22964659312257,368.2829990950146,22.931820093775467,0
8,21,38.84611038985853,72.23613619177779,84.50615128170455,464.5259837863023,10.504118060422662,0
8,22,38.55490057931305,72.53341621104532,55.71737577324167,477.38516524496475,23.36590675634979,0
8,23,38.32467237270566,64.80376514189525,62.426817735426596,344.3972138504691,26.43991236900969,0
8,24,38.20403162724012,81.69904504351406,55.920072947344714,328.247016277889,22.223013341100703,0
8,25,38.6945881453199,79.54810644991743,28.252151517786412,333.6215091262995,17.729052208442422,0
8,26,37.92575932282851,82.26963851233405,44.005457215780964,413.48108354511317,24.662954159365448,0
8,27,39.676764620451344,57.49094450219886,67.49822886465509,365.62013170054325,20.905582551055303,0
8,28,37.91496650548537,59.357524013426115,52.768269547955555,492.52659715407253,30.030464440795615,0
8,29,40.22947682075002,91.24916985739742,14.930217253759864,328.9029122836535,11.02171118201429,1
8,30,39.41868603521984,37.26437137086552,62.014049594441936,374.09225268158764,15.569787728341632,0
9,1,38.44212351991011,63.78252491616716,72.70174614863197,437.84870107328663,14.879065878353975,0
9,2,39.797864796433934,61.50387813222196,53.92494459044718,468.84455981149637,18.478880594140932,0
9,3,39.81921041415423,80.43243528272188,42.667258673205886,332.82295400265934,20.70443123455602,0
9,4,37.262092444106,75.32963947152805,47.07582187356562,377.8701862244476,22.00885641279287,0
9,5,37.6810582150028,36.2773778671835,49.58727642424046,506.33509580018466,28.30629607273935,0
9,6,38.18003262038961,68.547784821702,33.532064624761645,423.71856774750904,17.13281089228881,0
9,7,38.429892146464034,62.96326249823034,36.830261198651584,350.3871787576084,18.867605540492367,0
9,8,40.61681203478794,74.74659894248974,52.8731582752688,277.32575780721186,13.193185677417842,1
9,9,38.672954164464414,65.8733105791541,60.53609853726598,405.804993697547,19.45225354265398,0
9,10,38.07719140755241,72.94264679621827,31.18565865246126,417.6134759299978,13.217090976882975,0
9,11,38.5559953663914,68.47906116324886,37.8737026321492,381.0841093455072,17.86621441558823,0
9,12,38.12071550863195,67.00569197230944,67.22956024143073,339.0506908612962,20.30839924923986,0
9,13,38.293121131897415,66.52315513576625,55.69223085748261,508.690288755611,19.586761074809054,0
9,14,37.91968815623915,69.36559804157667,63.55902261629293,258.2240538674897,14.951346476450311,0
9,15,38.002467927515575,65.73770107886887,70.95839633838145,403.4207881822631,16.763796810059766,0
9,16,38.45878273306809,58.54035820875465,38.0121199002462,371.03538866907803,15.233356958706437,0
9,17,37.48771037720789,65.94993751356304,44.592898936931064,430.6849300557972,21.58735967365545,0
9,18,38.477657053749645,73.83109777147159,48.83244204480797,389.17120518456244,35.965537839224304,0
9,19,39.226872129014225,70.05424093216699,69.6420934452607,365.91146020993995,10.846157758025669,0
9,20,38.64045626276898,83.73297776217545,66.20072098571973,373.1606862604749,26.405081808675565,0
9,21,37.64661977207655,66.1772121738091,64.73860195441665,439.3816521897129,24.169036695796823,0
9,22,38.200571019067276,61.65224667893459,43.94527305137005,342.6926452390388,22.117995327967307,0
9,23,37.984937259470016,67.03672084893098,52.87281445798947,414.4742882593209,22.606476452978782,0
9,24,38.50406739097971,54.376064718531204,56.42460645811473,388.77134409972706,24.928649978399314,0
9,25,38.522907144078495,62.33085287985679,76.8938388699631,413.4373166853841,15.97314086474828,0
9,26,38.91750963769247,66.68460976269614,69.7639630341194,339.60744608322153,25.699392805645225,0
9,27,38.38422068729954,78.0596991732719,48.63246320665719,265.5970060888298,17.50818803903777,0
9,28,39.19488197723896,73.40620026504553,58.20100352302069,385.66407404981834,18.165877940926563,0
9,29,38.03610035969595,44.70326132260418,61.45386650929784,475.42359740134555,12.4077552801763,0
9,30,39.37069705281042,69.03730090336609,49.63706590413626,345.7778883561923,21.621796408608017,0
10,1,39.33627190102961,53.78619361925215,43.96899883224994,431.4558806585901,17.45402379757268,0
10,2,40.000191470431545,89.32705160608978,50.31783861690461,202.8596722973603,7.78095126469923,1
10,3,38.94430502799324,76.09699841956223,56.147279853927685,385.5245407228875,23.362868506013655,0
10,4,39.82991735442665,47.95121445867676,15.845131887004236,408.449705591665,25.502988033806552,0
10,5,38.12527026983226,64.0946671769584,54.979704958535216,411.429980786744,23.5472590856952,0
10,6,38.19515954060111,66.95975033864603,54.7546912666011,453.3197652130576,17.366222836725047,0
10,7,38.75710111938094,83.38183676795123,46.64801026442222,379.04099223290814,19.902901970561338,0
10,8,40.142116644803984,75.98150743173183,38.33241685017599,353.68447875579636,6.218731402197708,1
10,9,39.014013272893045,58.50668688079606,51.2468369848502,371.9737955925534,16.33106013107318,0
10,10,38.52524437402874,55.72646865809426,53.57553474102178,458.51185778694577,22.505470849699226,0
10,11,38.95729822127468,91.8753436569696,22.849513950911312,358.72396798976933,27.370280262440403,0
10,12,38.25359084760257,63.62551485372308,64.29311820804408,496.7366954793187,26.57457226792024,0
10,13,37.7899067859824,72.82870243581347,35.51753021256417,401.8096943521075,18.71706034908913,0
10,14,36.81807224557022,66.23204806784486,58.272280640607015,402.61614678234724,28.475255202153765,0
10,15,38.42612896359839,63.156433492829045,43.4061693345234,267.53494501704586,18.899026864960213,0
10,16,37.56399774046864,64.33417244172713,50.66641220532762,344.14380976300106,6.01793925598159,1
10,17,40.14902193147013,90.68127232976347,4.967950099279989,306.1603708770641,9.828223398740917,1
10,18,38.96993805351533,84.01190685753008,49.090087792780686,357.49559398537224,12.431428036935865,0
10,19,39.08194448694428,63.18521670420804,61.580323430051344,491.87942467476813,24.606238424551726,0
10,20,38.120339374992845,60.1693894831656,52.20189517978324,496.73323769532544,24.48419657932766,0
10,21,38.53766430294014,60.00390964583268,7.843267331710848,264.7298664064662,19.213642705796786,1
10,22,38.156343785090044,76.76175105239919,23.99024705873971,412.40344283469966,23.79469300060974,0
10,23,38.071293837751696,68.61503525206102,32.844106890190076,406.51358234659136,19.833850046777695,0
10,24,38.35431819990922,91.78109873638392,42.715232358639916,282.43658643455535,23.663246803645414,0
10,25,39.17862004036871,69.27194361871685,40.30659035234295,506.5186535565707,14.0318158412176,0
10,26,39.143407921527,62.34230413506017,71.50133629737752,431.6841020647741,22.44345976354609,0
10,27,38.405983880970616,73.10808273159782,61.902330808283196,295.08808160570914,26.521701214390763,0
10,28,37.336255608375026,55.13213954260455,72.23033740423686,384.8047053984874,13.927703596236693,0
10,29,38.28437600106998,72.7966053226934,69.65463119179412,483.74102864739734,17.18915986710849,0
10,30,38.35354468837883,76.10302361982764,32.248907176002035,302.2665889855291,26.362437232993695,0
11,1,38.481515970128754,67.80161158819607,37.85594720117531,425.4436626678454,17.63080326464542,0
11,2,40.12420383131047,83.14917577728782,40.353980374505554,194.10295301650112,12.610248502834533,1
11,3,38.434596150358104,67.28982425061078,53.59364810544813,454.23536504421133,12.3016674036334,0
